recordKey,portal,suchbegriff,titel,auftraggeber,frist,link,cpvCodes,beschreibung,veroeffentlichungsdatum,organisationLand,scrapedAt,reviewLabel,reviewScore,reviewReason,reviewProvider,reviewModel,reviewedAt
"https://ted.europa.eu/de/notice/-/detail/425700-2026","TED","CPV 79419000-4 - Evaluation","Slowakei – Beratung in Sachen Evaluierung – Hodnotenie implementácie horizontálnych princípov v Programe Slovensko","Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky","","https://ted.europa.eu/de/notice/-/detail/425700-2026","79419000; 79400000","Predmetom zákazky je hodnotenie opatrení na dodržiavanie Charty základných práv Európskej únie, Dohovoru Organizácie spojených národov (ďalej len „OSN“) o právach osôb so zdravotným postihnutím, rodovej rovnosti, nediskriminácie a prístupnosti osôb so zdravotným postihnutím, ktoré sú definované v Partnerskej dohode SR na roky 2021 – 2027 (ďalej len „PD“) a v Nariadení Európskeho parlamentu a Rady (EÚ) 2021/1060 z 24. júna 2021, ktorým sa stanovujú spoločné ustanovenia o Európskom fonde regionálneho rozvoja, Európskom sociálnom fonde plus, Kohéznom fonde, Fonde na spravodlivú transformáciu a Európskom námornom, rybolovnom a akvakultúrnom fonde a rozpočtové pravidlá pre uvedené fondy, ako aj pre Fond pre azyl, migráciu a integráciu, Fond pre vnútornú bezpečnosť a Nástroj finančnej podpory na riadenie hraníc a vízovú politiku (ďalej len „nariadenie (EÚ) 2021/1060“) ako horizontálne princípy (ďalej aj „HP“). Dodržiavanie horizontálnych princípov má byť vyhodnotené v rámci implementácie Programu Slovensko (ďalej len „P SK“) s ohľadom na nastavené procesy a vnímanie účinnosti opatrení zo strany poskytovateľov a prijímateľov podpory. Hodnotenie sa zameria na kvalitu uplatňovania Charty základných práv EÚ a Dohovoru OSN o právach osôb so zdravotným postihnutím v realizovaných projektoch ako dôsledok opatrení na uplatňovanie HP v rámci procesov implementácie Programu Slovensko (pri vyhlasovaní výziev, výbere projektov, monitorovaní a kontrole projektov).Hodnotenie sa čiastočne zameria aj na praktickú aplikáciu horizontálnych princípov v projektoch v rámci P SK a dosiahnuté výsledky smerujúce k odstraňovaniu nerovnosti, diskriminácie a zlepšeniu prístupnosti v súlade s hodnotiacimi otázkami a požadovaným metodickým postupom. Odporúčania by mali smerovať k zlepšeniu dodržiavania Charty základných práv EÚ a Dohovoru OSN o právach osôb so zdravotným postihnutím v realizovaných projektoch, zlepšeniu spolupráce gestora HP s poskytovateľmi, riadiacim orgánom, resp. sprostredkovateľskými orgánmi (ďalej len „RO/SO“) pri nastavovaní riadiacej dokumentácie, výziev, zámerov a hodnotiacich kritérií. Účelom hodnotenia je zlepšiť spoluprácu RO/SO a gestora HP s poskytovateľmi verejnej podpory pri nastavovaní riadiacej dokumentácie, výziev, zámerov a hodnotiacich kritérií s ohľadom na dobrú prax a potreby cieľových skupín, ako aj zabezpečiť kvalitnú realizáciu projektov P SK v súlade s horizontálnymi princípmi v programovom období 2021 – 2027. Podrobné vymedzenie predmetu zákazky je uvedené v časti B.1 súťažných podkladov.","2026-06-22","Slowakei","2026-07-13T09:23:52.765Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/425329-2026","TED","CPV 72224000-1 - IT-Projektmanagement","Tschechien – Datenverarbeitungsgeräte (Hardware) – Realizace systému Zabezpečeného úložiště v prostředí Správy železnic","Správa železnic, státní organizace","","https://ted.europa.eu/de/notice/-/detail/425329-2026","30210000; 80533000; 72511000; 72263000; 72253200; 72245000; 72220000; 32415000; 72224000; 50312310; 50324100; 72000000; 72261000","Předmětem veřejné zakázky je dodání, implementace a konfigurace technologie centralizovaného bezpečného datového úložiště za účelem splnění zákonných povinností Zadavatele v oblasti kybernetické a fyzické bezpečnosti. Součástí plnění je zpracování analytické části, vytvoření koncepce Bezpečného úložiště, návrh detailního implementačního postupu pro vybrané systémy, dodání HW, implementace a konfigurace technologie a napojení na vybrané systémy Zadavatele.","2026-06-22","Tschechien","2026-07-13T09:24:03.377Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/427791-2026","TED","CPV 73210000-7 - Forschungsberatung","Deutschland – Beratung im Bereich Forschung – Beratungsleistungen zur strategischen Beratung der Fraunhofer-Institute - PR1236059 - 9777 - I","Fraunhofer-Gesellschaft - Einkauf B12","","https://ted.europa.eu/de/notice/-/detail/427791-2026","73210000","Beratungsleistungen zur strategischen Beratung der Fraunhofer-Institute","2026-06-22","Deutschland","2026-07-13T09:24:04.927Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/428144-2026","TED","CPV 75112100-5 - Verwaltungsentwicklung","Deutschland – Mit Entwicklungsprojekten verbundene Verwaltungsdienstleistungen – Deutsch-Chinesisches Agrarzentrum (DCZ) 4. Phase","GFA Consulting Group GmbH (Generalbeauftragte für das BKP des BMLEH)","","https://ted.europa.eu/de/notice/-/detail/428144-2026","75112100; 75131000","Im Rahmen dieser Vorankündigung werden Dienstleistungen für die Umsetzung der 4. Phase des Deutsch-Chinesischen Agrarzentrums (DCZ) im Bilateralen Kooperationsprogramm des BMLEH beschafft. Dies umfasst insbesondere die Durchführung von Fachveranstaltungen, Seminaren, Studienreisen und den Aufbau sowie die Begleitung bilateraler Arbeitsgruppen in Zusammenarbeit mit entsprechenden Stellen in China. Für die Durchführung wird insbesondere qualifiziertes Personal anhand u.g. Kriterien benötigt. Bei dieser Vorankündigung handelt es sich um eine aktualisierte Fassung der Vorinformation, die bereits im April 2026 veröffentlicht wurde. Das voraussichtliche Datum des Projektstarts und das voraussichtliche Ende wurden angepasst.","2026-06-22","Deutschland","2026-07-13T09:24:06.955Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/426982-2026","TED","CPV 79411000-8 - Managementberatung","Italien – Allgemeine Managementberatung – Procedura negoziata senza previa pubblicazione del bando di gara ai sensi dell’art. 63, comma 5, del d.lgs. 50/2016 e dell’art. 4.1 lett. b) del disciplinare di gara, per l’affidamento di nuovi servizi analoghi a quelli oggetto del contratto originario Rep. n. 30246 del 14 marzo 2024","MINISTERO DELL'INTERNO DIPARTIMENTO DELLA PUBBLICA SICUREZZA UFFICIO PER IL COORDINAMENTO E LA PIANIFICAZIONE DELLE FORZE DI POLIZIA - SEGRETERIA TECNICO AMMINISTRATIVA PER LA GESTIONE DEI FONDI EUROPEI E DEI PROGRAMMI OPERATIVI NAZIONALI","","https://ted.europa.eu/de/notice/-/detail/426982-2026","79411000","Servizi analoghi a quelli oggetto del contratto Rep. n. 30246 del 14 marzo 2024, finalizzati di ad aumentare l’efficacia degli interventi finanziati dal PN ISF 2021-2027 e dal PN BMVI 2021-2027, in relazione a modifiche significative in termini di strategia e di dotazione finanziaria che si concretizzassero entro il termine ultimo di ammissibilità della spesa e di consentire la corretta chiusura della Programmazione 2021-2027 secondo gli Orientamenti che saranno stabiliti dalla Commissione europea, nonché l’avvio del negoziato sul prossimo ciclo di Programmazione","2026-06-22","Italien","2026-07-13T09:24:12.271Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/427178-2026","TED","CPV 79411000-8 - Managementberatung","Österreich – Unternehmens- und Managementberatung – Land NÖ – Rahmenvereinbarung Unternehmensberatung","Land Niederösterreich, p.A. Amt der NÖ-Landesregierung","","https://ted.europa.eu/de/notice/-/detail/427178-2026","79410000; 79411000; 79221000; 79411100","Gegenstand des Vergabeverfahrens ist die Beschaffung von Leistungen der Unternehmensberatung im weitesten Sinn in vier Losen und umfasst insbesondere folgende Leistungsbereiche:Betriebswirtschaftliche Beratung einschließlich Complianceberatung im weitesten Sinn (zB auch Controlling, Interne Kontrollsysteme) sowie Steuer- und Gebührenberatung (zB USt, KÖSt, KESt und ImmoESt), Organisationsberatung (insbesondere im Zusammenhang mit dem Thema Digitalisierung), Immobilienwirtschaftliche Sonderberatung sowie Prüfung von (EU-) Förderungen.","2026-06-22","Österreich","2026-07-13T09:24:12.271Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-eb705e0a-fae9-48a6-9e20-2d884a67dd08","USP Bund","Projektmanagement","10., Alxingergasse 97-103","Stadt Wien - Wiener Wohnen","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-eb705e0a-fae9-48a6-9e20-2d884a67dd08","71240000; 71242000; 71241000; 71541000","","2026-06-22","Österreich","2026-07-13T09:24:33.320Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-80e14455-5ef4-4caa-958e-faa53fc56fda","USP Bund","Projektmanagement","BAI0.BAT305 Ebenfurth; Errichtung Schleife, Bau - L13939_Unterstützung LS-Projektmanagement","ÖBB-Infrastruktur AG","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-80e14455-5ef4-4caa-958e-faa53fc56fda","71000000","der Vergabe sind Unterstützungsleistungen im Bereich der Leit- und Sicherungstechnik (LS). Diese umfassen insbesondere die fachgebietsinterne Koordination, allgemeine Projektunterstützung sowie administrative Tätigkeiten. Die Option umfasst zusätzliche Leistungen, insbesondere die technische Beratung im Bereich der Leit- und Sicherungstechnik, die Erstellung von Bauphasenplänen sowie die Fertigstellung der Kabelplanung. Basisangebot Tag des Vertragsabschlusses: 22.06.2026 CPV Hauptteil: 71000000 (Dienstleistungen von Architektur-, Konstruktions- und Ingenieurbüros und Prüfstellen) Art des Auftrags: Dienstleistungsauftrag Bezeichnung der Verfahrensart: Direktvergabe In Aussicht genommener Erf","2026-06-22","Österreich","2026-07-13T09:24:34.452Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-FN_45784f_BVergG-VIII-1-Z2_201907","USP Bund","Projektmanagement","0206B001_ VS Itzling- Teilabbruch und Neubau GTS: Projektleitung/ Projektsteuerung/ Projektmanagement","Stadt Salzburg Immobilien GmbH","2026-07-21","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-FN_45784f_BVergG-VIII-1-Z2_201907","71541000","definierten Projektsteuerungsleistungen bzw. Projektmanagement im Zuge der Umsetzung des vorliegenden Projekts Vergabe „VS Itzling - Teilabbruch und Neubau GTS“: Projektleitung / Projektsteuerung / Projektmanagement. Ausschreibungsunterlagen: https://stadt-salzburg.vemap.com/home/bekannt/anzeigen.html?annID=694 Erfüllungsort: AT323 / Salzburg und Umgebung CPV Hauptteil: 71541000 (Projektmanagement im Bauwesen) Auftrag ist in Lose aufgeteilt: Nein Art des Auftrags: Dienstleistungsauftrag Bezeichnung der Verfahrensart: Verhandlungsverfahren Teilnahmebedingungen Keine einschränkenden Teilnahmebedingungen Informationen zur Übermittlung der Angebote oder Teilnahmeanträge Angebote sind elektronisc","2026-06-21","Österreich","2026-07-13T09:24:34.839Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-34285295-2223-4c52-b8f4-c2572b8cb07d","USP Bund","Projektmanagement","Ionentherapiezentrum MedAustron - Projektmanagement-Software","EBG MedAustron GmbH","2026-07-20","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-34285295-2223-4c52-b8f4-c2572b8cb07d","48331000","","2026-06-21","Österreich","2026-07-13T09:24:35.031Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-2c1404b4-f90e-4948-b996-6315b685d82f","USP Bund","Projektmanagement","ÖGK – Standortentwicklung Wienerberg: Projektleitungsleistungen und Immobilien-Sachverständigenleistungen","Österreichische Gesundheitskasse","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-2c1404b4-f90e-4948-b996-6315b685d82f","71541000; 71319000; 71300000; 71000000","","2026-06-21","Österreich","2026-07-13T09:24:35.221Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/422852-2026","TED","CPV 73220000-0 - Entwicklungsberatung","Deutschland – Satelliten – Satellitenprojekt: Beschaffung von Solarzellen sowie Beratungsleistungen für Missionskonzept und Nutzlast im Bereich Satellitentechnik/ Satellite project: solar cells and consulting services","Technische Universität Berlin","2026-07-13T23:59:59+02:00","https://ted.europa.eu/de/notice/-/detail/422852-2026","34712200; 09331200; 73220000; 73200000","Lieferleistung - Satellitenprojekt: Beschaffung von Solarzellen sowie Beratungsleistungen für Missionskonzept und Nutzlast im Bereich Satellitentechnik / Supply Contract - Satellite Project: Procurement of solar cells and consultancy services for mission concept development and payload definition in the field of satellite engineering.","2026-06-19","Deutschland","2026-07-13T09:23:47.035Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/423713-2026","TED","CPV 71410000-5 - Raumplanung","Deutschland – Dienstleistungen von Architektur-, Konstruktions- und Ingenieurbüros und Prüfstellen – Räumliches Leitbild der Stadtentwicklung Hamburg Auftrag II Workshopverfahren","Freie und Hansestadt Hamburg Behörde für Stadtentwicklung und Wohnen","","https://ted.europa.eu/de/notice/-/detail/423713-2026","71000000; 71410000; 79416000; 79421000","Die Behörde für Stadtentwicklung und Wohnen (BSW) möchte das Räumliche Leitbild der Stadtentwicklung neu auflegen. Hierzu wird ein zweistufiges Verfahren durchgeführt. In der ersten Phase der Erarbeitung sollen im Rahmen eines kooperativen Workshopverfahrens drei interdisziplinär besetzte Planungsteams eingeladen werden, unter-schiedliche Entwürfe der räumlichen Entwicklung zu erarbeiten. In der zweiten Phase sollen die Erkenntnisse aus dem Workshopverfahren ausgewertet, die Zukunftsentwürfe zu einem Räumlichen Leitbild verdichtet (Synthese) und ausgearbeitet werden. Der gesamte Prozess wird durch ein Dienstleistungsbüro begleitet. Dieses wurde bereits beauftragt (s. untenstehend: Auftrag I). Der Leitbildprozess soll durch unterschiedliche Perspektiven aus Zivilgesellschaft, Wirtschaft, Wissenschaft und Politik/Verwaltung bereichert werden. Dazu sollen Dialog- und Beteiligungsformate auf unterschiedlichen Ebenen angeboten werden. In die Erarbeitung des Räumlichen Leitbildes werden insbesondere die fachlich tangierten Senatsbehörden und Bezirksverwaltungen eingebunden. Im Rahmen des Erarbeitungsprozesses zu einem neuen Räumlichen Leitbild werden insgesamt zwei Aufträge vergeben: I. Verfahrensbetreuung und Synthese zu einem Räumlichen Leitbild II. Erstellung von Zukunftsszenarien und -entwürfen im Rahmen des kooperativen Workshopverfahrens (Mehrfachbeauftragung) Im Rahmen der vorliegenden Vergabe wird Auftrag II vergeben.","2026-06-19","Deutschland","2026-07-13T09:23:49.292Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/423370-2026","TED","CPV 79419000-4 - Evaluation","Deutschland – Beratung in Sachen Evaluierung – Evaluation des Förderprogramms „Exportinitiative Umweltschutz“ des Bundesministeriums für Umwelt, Klimaschutz, Naturschutz und nukleare Sicherheit (2020 bis 2025)","Bundesministerium für Umwelt, Klimaschutz, Naturschutz und nukleare Sicherheit","2026-07-15T00:00:00+02:00","https://ted.europa.eu/de/notice/-/detail/423370-2026","79419000; 73000000","Umweltinnovationen und Klimatechnologien sind zentrale Säulen der deutschen Industrie und des Mittelstands. Mit der „Exportinitiative Umweltschutz“ (kurz EXI) fördert das Bundesministerium für Umwelt, Klimaschutz, Naturschutz und nukleare Sicherheit (BMUKN) seit 2016 den deutschen Clean- und GreenTech-Mittelstand bei Projekten, die den Know-how-Transfer sowie die Anwendung deutscher Umweltschutz- und Ressourceneffizienztechnologien weltweit unterstützen. Globaler Umwelt- und Klimaschutz gelingt nur, wenn auch die notwendigen Infrastrukturen sowie rechtliche, politische und administrative Rahmenbedingungen vorhanden sind. Das Förderprogramm stärkt die deutsche Clean- und GreenTech-Branche (überwiegend KMU) darin, gemeinsam mit lokalen Partnern weltweit nachhaltige technische Lösungen für Umweltprobleme umzusetzen. Als Umweltprogramm mit klarem Wirtschaftsfokus fördert es investive Projekte in den Bereichen: • Kreislauf- und Ressourcenwirtschaft • Wasser- und Abwassertechnik • Netzferne grüne Wasserstoff- und Brennstoffzellentechnologien und • Innovative Querschnittstechnologien Die EXI bilanziert zu ihrem zehnjährigen Bestehen über 200 Projekte mit „GreenTech made in Germany“ in rund 100 Entwicklungs- und Schwellenländern und einem Fördervolumen von 82 Millionen Euro. Mit ihrem Umweltfokus und ihrem vergleichsweise flexiblen Unterstützungsprofil schlägt die EXI im Förderkontext des Bundes eine Verbindung zwischen dem Bereich der Entwicklungszusammenarbeit und klassischer Exportförderung. Die EXI hat sich als wichtiger Baustein im Rahmen der ressortübergreifenden Zusammenarbeit – insbesondere zu Maßnahmen des Bundeswirtschaftsministeriums (BMWE) - etabliert und ergänzt die „klassische“ Außenwirtschaftsförderung mit einem spezifischen Umweltfokus. Gegenstand ist die zweite Evaluierung des EXI-Förderprogramms. Es sollen Zielerreichung, Wirkung und Wirtschaftlichkeit des Förderprogramms „Exportinitiative Umweltschutz“ untersucht werden. Eine Evaluierung des Programms soll eine fundierte Einschätzung der erzielten positiven Effekte ermöglichen, aber auch Defizite aufzeigen, sodass der Auftraggeber auf dieser Basis die Gestaltung künftiger Maßnahmen und Programme gegebenenfalls optimieren kann. Im Jahr 2021 wurde die EXI erstmalig von der „Gesellschaft für Innovationsforschung und Beratung mbH“ (IFGE) im Auftrag des Bundesumweltministerium für den Zeitraum von Programmbeginn 2016 bis 2019 evaluiert. Diese erste Evaluation stellt den Ausgangspunkt für die zweite Evaluation der EXI dar. Das Förderprogramm hat in den letzten Jahren mehrere Neuerungen erfahren und wurde stetig weiterentwickelt. Wesentliche Meilensteine waren z.B. die Einführung der EXI-Baumpflanzaktion, das neue Handlungsfeld für grüne Wasserstoff- und Brennstoffzellentechnologien zur dezentralen, netzfernen Stromversorgung (seit März 2021), der Wechsel der Projektträgerin für die EXI im Januar 2022, der neue Programmname „Exportinitiative Umweltschutz“ (bis Juli 2021 unter „Exportinitiative Umwelttechnologien“) sowie insb. auch die Schwerpunktsetzung der EXI im Jahr 2022 auf investiven Komponenten für mehr Investitionsförderungen im Bereich GreenTech . Gegenstand der Evaluierung sind die im Rahmen der Förderrichtlinien vom 21. Mai 2019, 30. April 2021 sowie vom 02. Mai 2024 geförderten und durchgeführten Projekte . Es handelt sich dabei um 75 Einzel- und Verbundprojekte mit insgesamt 94 Teilvorhaben, die im Zeitraum 2020 bis 2025 vom BMUKN bewilligt wurden und deren Projektlaufzeit gleichzeitig beendet ist. Die überwiegende Anzahl an Projekten (über 70 Teilvorhaben) ist bereits formal abgeschlossen worden. Zu den Zuwendungsprojekten gehören zusätzlich 12 Einzelmaßnahmen , sogenannte Ländermodule, die Teil der Evaluation sein sollen. Diese wurden im Zeitraum 2020 bis 2025 vom BMUKN beauftragt und von der Gesellschaft für Internationale Zu-sammenarbeit (GIZ) GmbH durchgeführt.","2026-06-19","Deutschland","2026-07-13T09:23:52.765Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/421962-2026","TED","CPV 75112100-5 - Verwaltungsentwicklung","Italien – Mit Entwicklungsprojekten verbundene Verwaltungsdienstleistungen – AFFIDAMENTO DEL SERVIZI DI PROMOZIONE E MARKETING TURISTICO","PROVINCIA DI MODENA","","https://ted.europa.eu/de/notice/-/detail/421962-2026","75112100","PROCEDURA APERTA PER L’AFFIDAMENTO DEI SERVIZI DI PROMOZIONE E MARKETING TURISTICO FINALIZZATI ALL’ ATTUAZIONE DELLE ATTIVITÀ DI COMPETENZA DELLA PROVINCIA DI MODENA PREVISTE DAL PROGRAMMA DI PROMO-COMMERCIALIZZAZIONE 2026-2027 DEL TERRITORIO TURISTICO BOLOGNA-MODENA.","2026-06-19","Italien","2026-07-13T09:24:06.955Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/421700-2026","TED","CPV 79411000-8 - Managementberatung","Italien – Allgemeine Managementberatung – GARA ASSISTENZA TECNICA DIPARTIMENTO AGRICOLTURA 2025","REGIONE CALABRIA","","https://ted.europa.eu/de/notice/-/detail/421700-2026","79411000","PROCEDURA DI GARA PER L’AFFIDAMENTO DEL SERVIZIO DI ASSISTENZA TECNICA PER L’UTILIZZO EFFICACE DEI FONDI DELLA PROGRAMMAZIONE UNITARIA IN RELAZIONE ALLE FASI DI PROGRAMMAZIONE, ATTUAZIONE, GESTIONE, MONITORAGGIO, CHIUSURA E CONTROLLO DEI PROGRAMMI FEASR (PSR-CSR) CALABRIA E FEAMPA","2026-06-19","Italien","2026-07-13T09:24:12.271Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/419373-2026","TED","CPV 79421000-1 - Projektmanagement","Deutschland – Projektmanagement im Bauwesen – Neubau Feuer- und Rettungswache - Projektsteuerung","Stadt Dülmen","","https://ted.europa.eu/de/notice/-/detail/419373-2026","71541000; 71248000; 71300000; 79421000","Neubau einer Feuer- und Rettungswache Dülmen-Mitte Fachplanung bzw. Dienstleistung der Projektsteuerung Verhandlungsverfahren mit max. 5 Bietern nach durchgeführtem öffentlichem Teilnahmewettbewerb; hier Stufe 3: Aufforderung zum finalen Angebot","2026-06-18","Deutschland","2026-07-13T09:23:45.568Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/420865-2026","TED","CPV 79314000-8 - Machbarkeit","Ungarn – Planungsleistungen im Bauwesen – Egri elkerülő út eng. és kiviteli tervek készítése","Építési és Közlekedési Minisztérium","","https://ted.europa.eu/de/notice/-/detail/420865-2026","71320000; 71242000; 71245000; 71322300; 71322500; 71356400; 79314000","Az Egri elkerülő út Engedélyezési és Kiviteli terveinek elkészítése a feladat az AD részeként kiadásra kerülő tervezési feladatleírásban meghatározott műszaki tartalom szerint.","2026-06-18","Ungarn","2026-07-13T09:23:50.442Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/419114-2026","TED","CPV 79419000-4 - Evaluation","Deutschland – Beratung in Sachen Evaluierung – Evaluation der Aufbauhilfe 2021","Bundesinstitut für Bau-, Stadt- und Raumforschung","","https://ted.europa.eu/de/notice/-/detail/419114-2026","79419000","siehe Leistungsbeschreibung","2026-06-18","Deutschland","2026-07-13T09:23:52.765Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/417741-2026","TED","CPV 71420000-8 - Landschaftsplanung","Deutschland – Stadtplanung und Landschaftsgestaltung – Freiraumplanung Grünes Band und Wildnissaum Golm","Landeshauptstadt Potsdam, Bereich Vergabemanagement","2026-07-21T23:59:59+02:00","https://ted.europa.eu/de/notice/-/detail/417741-2026","71400000; 71421000","Die Landeshauptstadt Potsdam beabsichtigt die Vergabe von Planungsleistungen für die Realisierung des Teilprojektes 03 des Förderprogrammes *Anpassung urbaner und ländlicher Räume an den Klimawandel. Das Planungsgebiet liegt in Golm, einem Ortsteil im westlichen Potsdam. Planungsgrundlage sind der B-Plan 129 ""Nördlich in der Feldmark"" und der B-Plan Go 9/96.1 ""Großer Plan 1A"". Zu dem Gebiet wurde im Zeitraum von 2014 bis 2017 ein Freiraumkonzept erstellt dessen Inhalte im Planungsprozess geprüft und integriert werden soll.","2026-06-18","Deutschland","2026-07-13T09:23:54.777Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/418613-2026","TED","CPV 90713000-8 - Umweltberatung","Deutschland – Beratung in Umweltfragen – Klimarisikoanalyse Sachsen-Anhalt inklusive Wasserhaushaltsanalyse und Ableitung von Handlungsempfehlungen zur Klimaanpassung","Landesamt für Umweltschutz Sachsen-Anhalt","","https://ted.europa.eu/de/notice/-/detail/418613-2026","90713000; 90700000; 71351611; 71351900","Das Landesamt für Umweltschutz Sachsen-Anhalt beabsichtigt die Vergabe eines mehrjährigen Forschungs- und Beratungsvorhabens zur fachlichen Unterstützung der Fortschreibung der Klimaanpassungsstrategie des Landes Sachsen-Anhalt. Grundlage hierfür sind die Anforderungen des Bundes-Klimaanpassungsgesetzes (KAnG) sowie der Bedarf an aktuellen landesspezifischen Erkenntnissen zu den Folgen des Klimawandels und den erforderlichen Anpassungsmaßnahmen. Der Auftrag ist in zwei fachlich miteinander verknüpfte Lose gegliedert. Die Bearbeitung erfolgt stufenweise über die Jahre 2027 bis 2029. Die Ergebnisse des ersten Loses bilden eine wesentliche Datengrundlage für die Bearbeitung des zweiten Loses. Auftragnehmer beider Lose haben die fachliche Abstimmung sowie den erforderlichen Datenaustausch sicherzustellen. Die Leistungen umfassen wissenschaftliche Analysen, Modellierungen, Datenauswertungen, die Erstellung von Berichten, Karten, Präsentationen und Geodatensätzen sowie die fachliche Begleitung eines projektbegleitenden Arbeitskreises mit Vertretern aus Verwaltung, Wissenschaft und weiteren Fachinstitutionen. Sämtliche Leistungen sind in deutscher Sprache zu erbringen. Die Ergebnisse sind nachvollziehbar zu dokumentieren und einschließlich der zugrunde liegenden Daten, Modelle, Auswertungen und Geodaten in weiterverarbeitbaren Formaten an den Auftraggeber zu übergeben. Dem Auftraggeber sind umfassende Nutzungsrechte an den im Projekt erzeugten Ergebnissen einzuräumen. Die Projektlaufzeit beginnt voraussichtlich am 01.01.2027 und endet am 30.09.2029. Eine kostenneutrale Verlängerung um bis zu drei Monate bleibt vorbehalten. Der maximale Finanzrahmen für das Gesamtvorhaben beträgt 450.000 EUR brutto. Die Mittel verteilen sich auf die Haushaltsjahre 2027 (200.000 EUR), 2028 (200.000 EUR) und 2029 (50.000 EUR). Die Leistungserbringung und Rechnungslegung sind an dieser Mittelverteilung auszurichten. Neben den Grundleistungen sind mehrere optionale Leistungen vorgesehen, deren Beauftragung sich der Auftraggeber vorbehält. Näheres ergibt sich aus den jeweiligen Losbeschreibungen. Für jedes angebotene Los ist mit dem Angebot ein Angebotskonzept vorzulegen. Das Angebotskonzept soll die vorgesehene Vorgehensweise zur Bearbeitung der ausgeschriebenen Leistungen nachvollziehbar darstellen und insbesondere Aussagen zum Aufgabenverständnis, zur Methodik, zur Organisation der Leistungserbringung, zur Zeit- und Ressourcenplanung sowie zu möglichen Optimierungspotenzialen enthalten. Das Angebotskonzept ist Gegenstand der qualitativen Angebotsbewertung. Die konkreten Anforderungen ergeben sich aus den Vergabeunterlagen.","2026-06-18","Deutschland","2026-07-13T09:24:01.464Z","ungeprueft","","","","",""
